UMAP1,UMAP2,Feature,Density
8.640004,4.978882,Tibet Air Shower Array Studies,0.0010055470839134566
5.9086857,8.856522,High-redshift star formation and emission lines,0.009248823178412783
4.3561563,7.1843557,λ Bootis stars and their peculiarities,0.001127096731419479
4.7349877,10.2832775,49 Ceti gas-rich debris disk,0.0010939468275542
5.193614,6.6672816,GRO J1655-40 and related phenomena,0.006810463582988943
4.2344956,7.579586,Herbig Ae/Be stars and magnetic fields,0.00353230642297804
6.781645,5.0787535,Photospheric magnetic field polarity and cycles,0.003981671786485152
7.002863,7.8268924,H₂ molecule formation and excitation,0.010243320294371146
9.265738,10.477973,Subaru Telescope and its capabilities,0.009237773210457689
6.358482,7.6038365,MOJAVE program AGN jet studies,0.0008434808872387603
9.370753,8.115452,Cosmic Microwave Background (CMB),0.044619770602665254
3.4749558,7.225014,"Wolf-Rayet stars, WN3/O3 subtype",0.0015875120628816844
10.103099,3.8511899,DarkSide-50 liquid argon TPCs,0.0012118131524085248
4.733405,3.1644247,Balloon-borne and gravitational wave technologies,0.0018784945523657982
9.9266405,8.46279,Detailed quantitative analysis of stellar/galactic properties,0.18588256094057326
5.5116625,11.930839,Exoplanet atmospheres via spectroscopy,0.002924558185447929
4.974193,7.131424,Hypervelocity stars (HVSs),0.0022063102683668886
8.433604,2.5857668,Supernova Refsdal and gravitational lensing,0.004224771081497197
2.9846294,8.84832,Antennae galaxies (NGC 4038/4039),0.0021436937832880285
7.1681986,7.145135,Sulphur abundance in astrophysical contexts,0.0010165970518685495
3.7750933,7.9926667,FU Orionis (FU Ori) stars,0.0030019079611335792
6.7752175,9.62772,Red MSX Source (RMS) Survey and MYSOs,0.00270355882634607
5.3540144,7.8760996,Stellar spectral libraries,0.0032192239975837402
9.948849,7.8405094,Tensor-related concepts in astrophysics,0.00825432606245442
7.344889,8.197976,Phosphine (PH3) spectral properties,0.01664493506302165
6.598283,5.1171064,Even and Odd Solar Cycles,0.0018048280993318453
10.048288,9.241618,Software and algorithms for data analysis,0.003355506935696553
3.2898984,9.252024,Canes Venatici I dwarf galaxy,0.0010350136651270379
4.196789,9.701181,"Jellyfish galaxies, ram pressure stripping, star formation",0.002386793078300073
3.0018747,7.6453733,Gum Nebula and Gum 31,0.0023794264329966776
4.200402,8.432294,Multiple stellar populations in globular clusters,0.002942974798706417
8.213833,10.286786,Vera C. Rubin Observatory LSST,0.0020258274584337038
9.568977,6.197096,Sunyaev-Zel'dovich Effect (SZE),0.003075574414167532
10.586869,7.165066,Cosmological simulations and weak lensing,0.005591283785277023
10.5812,8.744382,GPU-based computational methods in astrophysics,0.0024346762727721423
4.8243866,10.341536,Disks in Astronomy,0.014806957059824526
6.0774436,10.913917,Hilda asteroids,0.0030424245103022533
7.4935575,11.233243,LISA Pathfinder mission and technologies,0.0018637612617590075
7.2151737,8.326876,Anharmonicity in PAH infrared spectra,0.0015433121910613126
7.2979674,9.036718,"""Ultra-"" prefix in astronomy terms",0.03649804415567195
11.30817,6.2447567,Singlet Scalars,0.003550723036236528
6.9283876,6.6594543,Short-lived radionuclides in early Solar System,0.0013444127678696397
3.406488,8.981713,M81 Galaxy,0.002663042277177396
5.4511323,5.79831,GRB prompt emission mechanisms,0.0063463649288750396
9.862505,4.372107,Hidden photons and kinetic mixing,0.007329812076878311
10.459735,8.963128,Advanced spacecraft propulsion techniques,0.0026814588904358846
7.209389,10.034609,Near-Infrared (NIR) Observations,0.011904498810286783
10.012714,9.769497,Multi-messenger astronomy,0.005712833432783045
7.6114197,8.526303,Telluric absorption correction in spectroscopy,0.0008397975645870627
6.8740883,5.1600413,Solar tornadoes and related phenomena,0.000898730727014225
9.247863,8.240188,BOOMERANG experiment and CMB analysis,0.001086580182250805
4.6586494,9.714084,Bias in galaxy formation and clustering,0.007197212461417195
5.15442,9.879024,Angular momentum transport,0.03030637877816821
4.1806946,9.556734,Early-type Galaxies (ETGs),0.02041665745836004
9.299333,10.613367,Specific astronomical instrumentation and methods,0.0024383595954238398
9.176502,6.7356777,Solitons in astrophysical contexts,0.006335314960919947
8.693491,10.851569,SPIRou instrument and its applications,0.0024125763368619563
7.7391953,6.3763666,Quantum calculations of molecular ion processes,0.008475325421556278
5.5492907,5.8055115,Gamma-Ray Bursts (GRBs),0.028096385187149624
9.609925,9.634474,Astronomical data access and management,0.0032450072561456236
9.742849,7.470923,Upper limits and constraints in astrophysics,0.17168703544093056
8.60586,6.894846,Cocoons in astrophysical phenomena,0.003996405077091943
5.4365444,4.1336474,Supermassive Stars and Black Holes,0.0025230760164128858
9.512151,7.481751,Scaling relations in astrophysics,0.00825432606245442
10.088233,6.6214905,Cosmic birefringence,0.0014585957700722668
3.9874558,7.8060355,AB Aurigae circumstellar disk,0.0034991565191127613
4.136059,7.6257515,Betelgeuse and its characteristics,0.0015543621590164056
8.679026,4.4484,"ANITA experiment, UHE neutrinos, radio emission",0.0032044907069769496
9.175332,10.74843,Advanced astronomical instrumentation and technology,0.002685142213087582
8.4292755,8.4661255,Flash events in astronomy,0.004758852865993355
6.499924,5.648498,CALLISTO spectrometer and solar radio bursts,0.001911644456231077
9.055552,6.3301234,Stationary Accretion Shock Instability (SASI),0.001837978003197124
8.597695,10.627016,NIKA/NIKA2 camera and technology,0.002405209691558561
6.57378,5.099674,Solar cycles and related phenomena,0.0037238392008663176
9.722831,6.8889203,Poisson Equation and Statistics,0.0040958547886877795
8.366608,9.664246,Robotic telescopes for rapid GRB follow-up,0.002324176593221213
7.83403,9.819862,Gemini Planet Imager (GPI),0.0018232447125903334
4.33468,6.462701,Eclipsing binary systems analysis,0.004331587438396429
11.025089,9.505828,Machine learning in astronomy,0.002405209691558561
4.8565583,3.330837,Gravitational waves from early Universe phase transitions,0.0018195613899386358
4.7408886,9.339925,Merging galaxy clusters and subclusters,0.00276617531142493
7.7370687,9.004423,HEGRA system and TeV gamma-ray observations,0.0016611785159156372
7.570013,7.80802,Silica aerogel in space experiments,0.0026298923733121173
4.6000876,7.560149,Thorne-Żytkow objects and Cygnus X-3,0.0027293420849079536
5.909735,8.552252,High-redshift quasars and their properties,0.0093777394712222
6.9857764,7.932994,Neutral Hydrogen (HI) Studies,0.016670718321583535
5.6001754,4.020028,Black hole shadows,0.004582053378711868
3.7621703,9.70953,S0 galaxies and their properties,0.0018748112297141005
10.807694,7.1267343,Galileon models,0.0017716781954665664
8.99914,8.017731,21-cm signal during Epoch of Reionization,0.00675153042056178
4.9257007,6.7007256,Pulsating variable stars and mechanisms,0.016026136857536448
8.422909,5.4784646,Cosmic-ray interactions and FLUKA simulations,0.0024309929501204444
11.145847,6.5488825,Ricci-related cosmological theories,0.0033812901942584365
2.855105,8.604007,NGC 4151,0.003989038431788548
4.2574754,9.116208,Detailed studies of galaxy clusters,0.006129048892424879
5.0551767,8.75211,Star formation and galactic dynamics,0.0023168099479178176
9.708127,8.560729,Paradoxes and unresolved questions in astronomy,0.0019595276507031463
5.9020987,12.125452,Qatar Exoplanet Survey,0.0012302297656670129
4.7374854,10.268594,Warping in astronomical disks,0.004449453763250753
6.8366714,4.4018555,Propagating disturbances in coronal loops,0.0015727787722748937
8.513159,10.036256,Phased Array Feed (PAF),0.0011234134087677813
6.93365,8.0815325,CH molecule in interstellar medium,0.0023425932064797014
4.293765,8.974011,G2 cloud in Galactic Center,0.0007256145623844358
4.865842,10.60237,"Gomez's Hamburger, protoplanetary disks",0.0019226944241861699
7.4699397,8.218535,Phosphorus detection in astronomy,0.000898730727014225
7.226723,9.25621,X-ray Astronomy,0.17305723146736207
5.5319285,5.774854,Gamma-Ray Bursts (GRBs),0.002449409563378933
6.7170787,4.8376307,Solar chromosphere and corona dynamics,0.004740436252734867
10.506966,6.116059,Loop Quantum Cosmology and Gravity,0.0016280286120503584
4.903666,4.7955413,Urca process in neutron stars,0.001580145417578289
11.037734,6.3248596,Noether symmetries in cosmology,0.002213676913670284
4.2469144,6.6594257,Binary and multiple star systems,0.00225051014018726
4.2237663,5.4234543,Black widow pulsars,0.0020074108451752157
5.8723693,9.018143,High-redshift protoclusters formation,0.002489926112547607
4.4520693,10.012365,Pitch angle of spiral arms,0.001974260941309937
7.605394,10.415326,IRIS instrument on TMT,0.0020626606849506804
8.732786,7.0403266,Levels in astrophysical contexts,0.007539761468025076
4.2905765,8.246399,Multiple stellar generations in globular clusters,0.003550723036236528
4.632684,9.791131,"CHANG-ES survey, edge-on galaxies",0.002095810588815959
10.110213,9.659238,Cloud-based science platforms and technologies,0.0012633796695322916
7.9028287,10.5191,NVSS-related radio astronomy studies,0.0026077924374019314
5.8972855,7.7922153,X-ray variability in Seyfert galaxies,0.008589508423758904
8.461392,2.586958,Gravitational Lensing,0.04490338644684597
10.44948,7.94354,Numerical techniques in black hole simulations,0.002368376465041585
11.900519,6.2300286,Quantum Gravity and its implications,0.005256101423972537
5.8734283,12.059801,KOI systems and exoplanets,0.0022173602363219813
9.73145,9.448183,Automated artifact detection and removal in astronomy,0.008677908167399648
7.995694,11.034644,Metis instrument on Solar Orbiter,0.0014512291247688715
9.261506,4.410516,Neutrino flavor and transitions,0.007307712140968124
11.895611,6.2703443,General Relativity (GR),0.029061415721894406
10.324586,6.178567,Cosmic strings and their properties,0.004913552417364657
10.391915,3.8328133,WIMPs (Weakly Interacting Massive Particles),0.0061732487642452505
7.836816,6.3917875,Escape fraction of ionizing photons,0.0021031772341193545
6.9249854,8.160432,Complex organic molecules in ISM,0.0017937781313767524
7.0421457,8.002941,Homochirality in prebiotic chemistry,0.0016611785159156372
10.227152,3.8052511,WIMP dark matter detection experiments,0.0034770565832025753
5.543758,7.6755743,Stellar atmospheric parameter estimation,0.004987218870398609
10.035564,9.200807,Self-Organizing Maps in Astronomy,0.0008176976286768769
8.381561,6.5360274,Dirac fermions in astrophysics,0.003852755493675735
6.11416,11.363746,Neptunian Trojans and Cometary Molecules,0.002213676913670284
10.551481,6.286118,Instantons in cosmology,0.0032892071279659956
9.540949,10.818878,Instrumentation and design in astronomy,0.0024641428539857236
8.931071,7.1033187,Causality in astrophysics,0.00282879179650379
9.974898,6.9119086,Generalized Chaplygin Gas Model,0.002707242148997768
5.565569,3.909407,Lyman-Werner radiation and black hole formation,0.003274473837359205
8.414807,7.7098885,Depolarization and Faraday rotation in ISM,0.0029724413799199984
9.5134115,9.490544,"Astronomical Data Formats, Planetary Rings",0.0014659624153756622
4.3904076,7.2584395,Be stars,0.03267475524320979
4.0364447,5.2198014,Pulsar glitches and timing analysis,0.0034475900019889944
4.7170386,3.134028,Gravitational wave detection and analysis,0.0021768436871533073
6.3796487,11.205047,Comets and Asteroids (PANSTARRS),0.001116046763464386
6.3131537,10.995729,(3200) Phaethon studies,0.0018121947446352407
4.983963,10.963068,Giant Planet Formation,0.006070115729997716
8.557884,7.1988745,Ergoregions in astrophysical objects,0.002232093526928772
3.391114,9.216427,Carina Dwarf Galaxy and Nebula Studies,0.002747758698166442
8.271916,7.0283046,Adiabatic processes in astrophysics,0.02309811634879592
6.642043,6.880603,Lead (Pb) abundance in stars,0.0018195613899386358
5.539302,8.445846,Dichotomy in AGNs and galaxies,0.004567320088105078
10.143853,7.045082,Trans-Planckian Censorship Conjecture (TCC),0.0015838287402299867
9.475733,10.7703905,Instrumentation and technical measurements in astronomy,0.00282879179650379
4.1888847,5.3656173,Pulsars and related astrophysics,0.0027330254075596514
9.11167,8.751248,Crowded fields in astronomy,0.0015543621590164056
9.571248,6.2043405,Integrated Sachs-Wolfe (ISW) effect,0.0011823465711949435
4.3734417,9.949236,Counter-rotation in galaxies,0.004556270120149985
10.668044,6.0004516,Traversable Wormholes,0.0034070734528203203
4.617659,9.129667,Galaxy flybys and their effects,0.0010350136651270379
6.6038485,5.3712077,SDO/AIA-related solar physics studies,0.004884085836151075
9.203568,9.14712,"""Ross in astronomy context""",0.00928565640492976
10.387974,6.946014,DHOST theories and related aspects,0.0007108812717776452
8.339022,5.8890777,Magnetic Reconnection in Astrophysical Plasmas,0.006232181926672412
4.6391044,7.757314,Boötes constellation objects,0.0066115641597972695
11.065848,9.444738,Generative Adversarial Networks (GANs) in Astronomy,0.0010239636971719449
10.297402,5.649688,Deceleration parameter \( q \),0.00700199636087722
9.169931,9.541917,Time domain and domain adaptation techniques,0.006210081990762227
6.6025267,6.9260936,Manganese in stars and LBVs,0.002471509499289119
8.750044,7.234064,Mass loading in astrophysical phenomena,0.0018748112297141005
3.8042727,9.800389,Polar ring galaxies and their properties,0.0028140585058969996
6.943469,4.9256477,"Solar filaments, chirality, barbs, threads",0.0027956418926385115
4.868889,3.2982469,"Echoes in astronomy (gravitational, light)",0.002191576977760098
11.656443,6.7757792,MOND (Modified Newtonian Dynamics),0.0032486905787973215
8.256392,9.463727,STACEE project using Cherenkov technique,0.0007661311115531098
5.503636,6.7455463,Supergranulation and Helioseismology,0.001477012383330755
8.146194,10.118017,Radio Astronomy Correlators,0.001900594488275984
4.804783,7.1933136,Polaris and Cepheid variable studies,0.0010497469557338283
6.7078166,7.1997414,Iron Abundance ([Fe/H]),0.003793822331248573
9.413069,9.245798,Acoustic detection in astrophysics,0.02333753232115627
5.8705378,10.473589,Fossil groups and their properties,0.0024309929501204444
8.798493,9.893943,"High-contrast imaging, adaptive optics, speckle noise",0.002353643174434794
5.1427655,8.531775,IRS objects in star formation regions,0.006294798411751273
10.351463,6.423501,Primordial Non-Gaussianity (PNG),0.0014733290606790573
6.22818,7.9496937,Broad Absorption Line Variability in Quasars,0.0019853109092650297
4.212077,6.793635,Detailed studies of binary star systems,0.0010571136010372236
6.027313,10.497963,Haumea and its collisional family,0.0020847606208608664
12.142518,6.315567,Bimetric gravity and related constraints,0.0012228631203636175
9.938014,8.093024,Two-point correlation function in galaxy surveys,0.004121638047249663
11.565586,5.8690724,Lorentz Invariance Violation (LIV),0.002254193462838958
10.243795,7.428918,Particle-in-Cell (PIC) simulations,0.0014659624153756622
4.968861,9.57288,Baryonic Tully-Fisher Relation (BTFR),0.0023904764009517704
9.920405,3.7845316,ZEPLIN dark matter detectors,0.0017606282275114736
7.2098045,5.1448126,Differential Emission Measure (DEM) Analysis in Solar Corona,0.002821425151200395
4.938332,6.8455496,First overtone Cepheid pulsations,0.0025783258561883505
4.5685005,7.6273866,Puppis constellation objects and phenomena,0.0016980117424326136
6.652694,4.7939305,Faint Young Sun Paradox,0.0015543621590164056
7.953313,10.242289,CUBES instrument and UV spectroscopy,0.0017422116142529853
10.102643,6.042315,Quantum decoherence in astrophysics,0.0013370461225662446
10.709179,6.7183647,Cosmic Distance Duality Relation (CDDR),0.0009429305988345967
4.3288274,7.227536,Born-again stars,0.0012339130883187105
10.857986,10.410609,Historical and Artistic Context in Astronomy,0.002294710012007632
6.7707763,5.236681,High-resolution solar phenomena studies,0.0013038962187009657
8.021159,10.624508,ngVLA and its capabilities,0.002512026048457793
9.4237175,8.068449,Anomalous Microwave Emission (AME),0.0016648618385673348
5.58894,4.001506,Black holes with additional properties,0.0023610098197381895
5.7263336,11.591144,Neptune's atmospheric studies,0.0030129579290886725
10.10066,7.549377,Discontinuous Galerkin (DG) Methods,0.0011639299579364554
9.162357,8.281664,Spider CMB B-mode Polarization Measurements,0.0010902635049025024
3.723848,8.899428,Canes Venatici I Cloud Studies,0.0019668942960065416
10.035662,4.0488944,Threshold energies in dark matter detection,0.0027182921169528608
4.4952693,6.125753,Dipping in low-mass X-ray binaries,0.0029282415080996264
6.0229607,7.7601423,Quasars and their associated phenomena,0.03614444518110897
9.693222,10.5079565,Masks in astronomical observations,0.003535989745629738
9.237671,9.580902,Trigonometric Parallax Measurements,0.005764399949906812
8.892223,6.0046077,Magnetohydrodynamic (MHD) Turbulence,0.004559953442801683
5.927538,11.090509,Cometary activity and characteristics,0.0020000441998718204
9.237995,4.430116,Supernova neutrino flavor transformations,0.0036207061666187835
10.411747,10.440691,Educational methods in astronomy,0.0015212122551511267
7.803654,5.875879,Radiation and magnetic field interactions with matter,0.004508386925677916
3.276119,9.3224535,Hercules dwarf galaxy and features,0.0032450072561456236
6.2961793,7.7586236,"Jets in AGN, high-resolution imaging",0.005583917139973627
9.785321,10.975976,Instrumentation and observational techniques in astronomy,0.0024236263048170495
7.0473604,9.4307,HELLAS and HELLAS2XMM surveys,0.0023720597876932823
5.770362,11.445589,Detailed studies of Pluto's atmosphere and surface,0.0019595276507031463
7.8818116,9.94723,Millimeter/Submillimeter Wavelength Observations,0.026792488968448658
7.308101,10.081461,AKARI infrared observations and surveys,0.0038048722992036657
5.4296584,4.0913644,Direct Collapse Black Holes (DCBHs),0.002880358313627557
6.7940364,4.097635,Coronal Mass Ejections (CMEs),0.006062749084694321
10.312812,6.378908,Primordial Non-Gaussianity (PNG),0.0019042778109276816
4.964763,7.940862,Stellar multiplicity and characteristics,0.0033702402263033437
6.1837025,11.599418,Trans-Neptunian Objects (TNOs),0.0038048722992036657
10.639155,8.81055,High-performance computing in astrophysics,0.0026593589545256986
8.961994,8.152005,Partial Frequency Redistribution in Polarized Radiation,0.0010423803104304332
11.009261,5.6640615,Preheating after inflation,0.0016022453534884748
3.204281,6.1757216,Vela region and phenomena,0.004243187694755685
10.624653,6.794372,Cosmological phenomena and theoretical models,0.0028324751191554877
7.11224,8.3264,Detection of specific molecules in space,0.0032707905147075075
7.2941813,10.103101,GLIMPSE survey and infrared observations,0.0034070734528203203
10.779834,8.042257,Made-to-Measure (M2M) Method,0.0018711279070624028
8.319702,8.242014,Rates of transient astronomical events,0.021591637384251586
10.2844305,8.3768425,Polynomials in astronomical modelling,0.0025009760805027
4.5121145,7.6477437,Cygnus X region and phenomena,0.003992721754440246
5.7133865,8.093487,Segue 1,0.005484467428377791
6.0325093,7.9597006,Reverberation mapping in AGNs,0.002368376465041585
8.027808,9.12063,Laue lenses in gamma-ray astronomy,0.0026998755036943727
6.3250766,4.674935,Evershed effect in sunspot penumbrae,0.0029798080252233937
10.720664,7.0565486,Mock catalogues in cosmological surveys,0.007049879555349289
2.9757102,7.4853354,Planetary Nebulae (PN),0.007274562237102846
4.363142,5.6672463,X-ray pulsars in binary systems,0.002858258377717371
9.962067,8.204872,Quantitative analysis of astrophysical phenomena,0.0022578767854906554
3.2637777,9.253582,Antlia Dwarf Galaxy,0.0018342946805454264
5.292607,11.566703,Lava planets and magma oceans,0.002880358313627557
6.8087587,8.332483,Stark broadening in spectral lines,0.004283704243924359
7.285324,11.375806,CoRoT space mission,0.0017385282916012876
5.9181533,11.089556,Cometary disintegration and fragmentation,0.0028324751191554877
7.306977,9.369291,GALEX ultraviolet observations and data products,0.0035396730682814353
3.3506963,9.459342,J-factors in dwarf spheroidal galaxies,0.0025267593390645832
8.762723,4.483824,UHE neutrinos and tau air-showers detection,0.0014917456739375456
2.8351536,5.6660857,Superluminous Supernovae (SLSNe),0.0018711279070624028
3.2471204,9.367263,Fornax dwarf spheroidal galaxy,0.003591239585405202
4.066997,9.620075,Milky Way satellite galaxies,0.004099538111339477
7.974675,9.826586,James Clerk Maxwell Telescope (JCMT),0.00307925773681923
6.6315746,9.75467,VIPERS Survey,0.0015212122551511267
10.642331,6.554243,Bouncing cosmology scenarios,0.003992721754440246
10.573972,8.091251,Advanced mathematical methods in cosmology,0.0027956418926385115
5.348826,10.933419,Kuiper Belt dynamics and formation,0.003992721754440246
10.533982,6.763735,Ekpyrotic cosmology concepts,0.002228410204277074
4.948296,10.944976,Planetary embryos and their formation,0.0016980117424326136
4.9764156,7.7468534,Turnoff stars in stellar evolution,0.006493697834942945
10.387575,8.609663,Use of templates in astrophysics,0.009407206052435781
9.387381,7.4884067,Triangular configurations in astrophysics,0.002427309627468747
8.904675,7.6296544,Radiative transfer in hydrodynamics,0.0031087243180328112
5.7858953,11.316186,Europa-related studies,0.0016795951291741255
3.8854551,9.670046,Bars in galaxies,0.004129004692553059
4.353872,9.936219,Rotation curves in spiral galaxies,0.0037754057179900844
8.93191,5.9755225,Magnetohydrodynamics (MHD) and related phenomena,0.01603350350283984
5.7928905,8.483368,Lyman Break Galaxies (LBGs),0.00217316036450161
3.701765,7.79667,RR Lyrae stars,0.006681547290179525
5.563163,11.970672,Biosignature detection in exoplanet atmospheres,0.004066388207474198
9.727265,8.52014,Philosophical and conceptual reflections in astronomy,0.0023941597236034682
5.6555037,11.953433,HR 8799 planetary system,0.0010129137292168519
6.872385,11.279858,OSIRIS-REx mission and Bennu,0.0008545308551938533
4.9198246,9.21447,Intracluster Light in Galaxy Clusters,0.0016538118706122418
11.109895,5.611251,Hybrid inflation and waterfall dynamics,0.0018895445203208911
6.624847,4.890004,Solar prominence dynamics and MHD processes,0.0039264219467096875
4.8502684,4.9769034,Δ (Delta) isobars/resonances in neutron stars,0.001911644456231077
6.4602456,5.553533,Solar oscillations and BiSON data,0.0025967424694468386
6.5022826,5.029374,Spine-sheath jet structure,0.0011897132164983388
6.716047,4.8142447,Meridional circulation in the Sun,0.0021105438794227498
4.4987826,8.680905,Star clusters in galaxy halos,0.008287475966319697
9.430905,9.814322,Precision in astronomical measurements,0.0056539002703558825
8.593075,6.459438,Bow Shocks,0.0039632551732266645
9.389135,10.291943,SONG project and robotic telescopes,0.0022468268175355626
9.706663,9.699147,Cryogenic technology in astronomy,0.002861941700369069
4.3341475,7.262169,Companions to stars,0.03867857116547695
3.2127485,9.25393,Antlia Dwarf Galaxy,0.0022578767854906554
9.536187,8.663156,Pioneer anomaly and related theories,0.0012044465071051294
9.794765,10.690122,Specific observational techniques and detailed studies,0.003182390771066764
7.1970716,8.196004,Polycyclic Aromatic Hydrocarbons (PAHs) in space,0.0025009760805027
9.413644,9.688945,Data releases from astronomical surveys,0.016085070019963607
3.9745164,7.8958874,SX Phoenicis stars,0.005443950879209117
3.046904,5.895786,RS Ophiuchi recurrent nova phenomena,0.001539628868409615
4.5454826,9.484705,Galactic halo properties and dynamics,0.08215282842346423
10.464065,4.220298,Technicolor theories and dark matter,0.0011197300861160837
6.0196905,11.884194,Exomoons and their detection methods,0.0015948787081850797
6.9499044,5.2206063,Solar wind turbulence and associated phenomena,0.003193440739021857
4.8209963,10.370036,Debris Disks,0.0029356081534030218
6.884976,9.457565,ALFALFA survey and H I observations,0.0021989436230634932
9.432084,7.1874957,Conservation laws in astrophysics,0.004239504372103987
8.274378,7.4691997,Physical and chemical properties in astronomy,0.0026298923733121173
10.86488,10.397832,Historical and biographical accounts in astrophysics,0.004427353827340568
6.655793,8.336817,C IV λ1549 emission line,0.002209993591018586
4.280979,6.678895,Double-lined spectroscopic binaries (SB2s),0.0017827281634216594
10.139477,4.030785,Dark Matter Particle Explorer (DAMPE),0.002408893014210259
9.281487,8.365781,Needlets in CMB data analysis,0.006906229971933082
6.760615,8.022468,H I (neutral hydrogen) emission in galaxies,0.013595143907416002
4.9049063,8.472521,Chamaeleon I star-forming region,0.0033297236771346697
6.935835,7.613289,Ortho-to-para ratio in molecules,0.0019668942960065416
9.33156,9.31768,Reflectionless filters in astronomy,0.0010276470198236425
6.998369,4.9599395,Supra-arcade Downflows in Solar Flares,0.0017606282275114736
7.992518,7.461946,Ambipolar diffusion,0.0032265906428871356
3.2049413,9.252609,"Antlia galaxy, antistars, antimatter",0.014597007668677761
4.5247326,8.195708,Substellar objects in young star clusters,0.0017827281634216594
7.6619935,10.163411,BeppoSAX satellite observations,0.0040516549168674075
7.113885,9.702407,CANDELS survey and multi-wavelength photometry,0.0023094433026144222
4.940728,11.717085,Radial velocity measurements and orbital parameters,0.0016169786440952654
8.754446,4.204428,ANTARES neutrino telescope in Mediterranean Sea,0.0020074108451752157
10.080441,8.307744,Quantitative analysis in astrophysics modeling,0.00282879179650379
9.756064,10.979762,Instrumentation and technological advancements in observational astronomy,0.002291026689355934
10.421683,8.821082,Advanced computational/experimental techniques,0.0019889942319167276
6.0542946,6.5130086,Surface Brightness Fluctuations (SBFs),0.0024567762086823283
9.332827,10.4552965,Telescope engineering and control systems,0.0028693083456724643
6.325449,9.671246,CLASH survey and galaxy clusters,0.0024751928219408164
8.142033,8.421622,Scintillation in astronomy,0.002976124702571696
10.178322,7.9879384,Detailed physical modeling in astrophysics,0.004254237662710778
4.1036077,9.48807,Ultra-Diffuse Galaxies (UDGs),0.0037643557500349916
10.416452,9.617405,Interdisciplinary theoretical advances in astrophysics,0.0032671071920558096
8.515666,6.9614463,Transfer mechanisms in astrophysics,0.014449674762609855
11.054821,5.651587,Waterfall field in hybrid inflation,0.0008324309192836674
10.21724,7.9960966,Detailed Computational Astrophysical Modeling,0.014324441792452135
6.4375954,9.623678,PHAT survey and stellar clusters,0.0017790448407699617
6.886368,4.473067,Convective Core Overshoot,0.0020000441998718204
5.352777,9.644628,Galaxy Zoo morphological classification,0.0024125763368619563
9.777687,9.434359,Image restoration in astronomy,0.0023278599158729108
5.90274,9.022364,Radio galaxies and magnetic fields,0.003675956006394248
6.342651,4.8756757,Historical sunspot observations and analysis,0.0014954289965892432
6.379034,11.812058,CHEOPS mission and exoplanet studies,0.0022873433667042367
8.4593525,2.570712,Gravitational Lensing and Rees-Sciama Effect,0.0028950916042343477
8.788579,7.31811,Modulation in astrophysical data,0.017344766366844202
10.157258,5.518757,Stephan's Quintet (SQ),0.0014585957700722668
11.066735,6.4926996,Minkowski Functionals,0.002449409563378933
6.7242136,8.404631,Broad emission lines in spectra,0.026464673252447567
11.744455,6.417774,Grand Unified Theories (GUTs),0.001384929317038314
8.460226,2.5703135,Gravitational Lensing,0.004512070248329613
9.776319,10.955452,Instrumentation and observational techniques in astronomy,0.0024309929501204444
5.6763515,7.3671093,3C 66A Blazar Observations,0.0017532615822080783
6.793591,4.105466,Arrival time prediction of CMEs,0.0022799767214008414
4.1430364,9.687451,Ram Pressure Stripping in Galaxies,0.006401614768650504
8.818675,4.3367324,High-energy neutrino telescopes and detection,0.003576506294798412
10.810571,9.647415,Artificial Intelligence in Astronomy,0.0022468268175355626
4.311221,7.9643803,First stars (Population III stars),0.0035470397135848306
3.9984534,8.801529,Detailed studies of W51 and M51 regions,0.009370372825918806
8.654888,6.9493184,Dynamics and physical processes in astrophysical environments,0.007664994438182796
3.7045543,9.728114,Isolated galaxies and their properties,0.01394137623667558
7.6305113,7.070822,Krypton in astrophysical studies,0.0031087243180328112
5.0663633,4.864022,Nuclear symmetry energy in neutron stars,0.0015985620308367773
10.377266,6.608403,Early Universe Cosmology and Fundamental Physics,0.0024751928219408164
9.080932,8.870207,Kinematics in astronomy,0.032173823362578916
2.872602,5.8093247,Supernova Remnants and High-Energy Emissions,0.004121638047249663
10.92624,6.7099686,Lambda (Λ) term in cosmology,0.009720288477830082
5.811319,11.407515,Detailed studies of Europa's surface composition,0.0036722726837425503
6.2362804,9.630617,LEGUS survey and star clusters,0.0024936094351993045
4.685107,3.0869884,KAGRA gravitational wave detector features,0.0019153277788827746
6.171513,11.565662,Trans-Neptunian Objects and Dwarf Planets,0.002924558185447929
7.596682,6.583635,"Astrophysical S factor, <SUP>7</SUP>Be(p,γ)<SUP>8</SUP>B reaction",0.0008545308551938533
9.662263,9.847894,Next generation astronomy technologies,0.01262643005001952
9.5925865,6.7550387,Burgers equation and related phenomena,0.0031234576086396014
7.676564,6.6090035,Thermal Bremsstrahlung Gaunt Factor,0.0018121947446352407
7.327389,9.785102,Large-scale multi-wavelength surveys,0.002884041636279255
8.172498,10.825404,Kilo-Degree Survey (KiDS),0.0012891629280941752
4.530525,7.5663414,Protostars and associated phenomena,0.028453667484364294
6.6272554,4.9014974,Solar internal dynamics and structure,0.008007543444790677
7.2975883,5.0048075,Flux ropes in solar phenomena,0.00417320456437343
8.188601,9.052786,WMAP haze,0.0008803141137557368
8.526895,5.1770787,GZK feature in UHECR,0.0020442440716921923
9.964111,9.578521,Distributed systems in astronomy,0.0011639299579364554
4.8860235,7.392198,Of?p stars and variability,0.0015322622231062196
